NUM_PARTICIO;ID_EMPRESA;ANY_FACTURA;NUM_FACTURA;MOM_SIT_FACT;TIP_SIT_FACT;CAUSA_SIT_FACT
1;AB;2025;582;2025-08-21 10:00:00;03;CO
1;AB;2025;583;2025-09-04 08:00:00;00;FC
1;AB;2025;583;2025-09-04 10:00:00;01;EM
1;AB;2025;583;2025-09-05 10:00:00;02;CE
1;AB;2025;583;2025-09-21 10:00:00;03;CO
1;AB;2025;584;2025-10-04 08:00:00;00;FC
1;AB;2025;584;2025-10-04 10:00:00;01;EM
1;AB;2025;584;2025-10-05 10:00:00;02;CE
1;AB;2025;584;2025-10-31 10:00:00;03;CO
1;AB;2025;585;2025-11-04 08:00:00;00;FC
1;AB;2025;585;2025-11-04 10:00:00;01;EM
1;AB;2025;585;2025-11-05 10:00:00;02;CE
1;AB;2025;585;2025-11-12 10:00:00;03;CO
1;AB;2025;586;2025-12-04 08:00:00;00;FC
1;AB;2025;586;2025-12-04 10:00:00;01;EM
1;AB;2025;586;2025-12-05 10:00:00;02;CE
1;AB;2025;586;2026-01-06 10:00:00;04;DV
1;AB;2026;396;2026-01-04 08:00:00;00;FC
1;AB;2026;396;2026-01-04 10:00:00;01;EM
1;AB;2026;396;2026-01-05 10:00:00;02;CE
1;AB;2026;396;2026-01-13 10:00:00;03;CO
1;AB;2026;397;2026-02-04 08:00:00;00;FC
1;AB;2026;397;2026-02-04 10:00:00;01;EM
1;AB;2026;397;2026-02-05 10:00:00;02;CE
1;AB;2026;397;2026-03-02 10:00:00;03;CO
1;AB;2026;398;2026-03-04 08:00:00;00;FC
1;AB;2026;398;2026-03-04 10:00:00;01;EM
1;AB;2026;398;2026-03-05 10:00:00;02;CE
1;AB;2026;398;2026-04-04 10:00:00;03;CO
1;AB;2026;399;2026-04-04 08:00:00;00;FC
1;AB;2026;399;2026-04-04 10:00:00;01;EM
1;AB;2026;399;2026-04-05 10:00:00;02;CE
1;AB;2026;399;2026-04-22 10:00:00;03;CO
1;AB;2026;400;2026-05-04 08:00:00;00;FC
1;AB;2026;400;2026-05-04 10:00:00;01;EM
1;AB;2026;400;2026-05-05 10:00:00;02;CE
1;AB;2026;400;2026-05-19 10:00:00;03;CO
1;AB;2026;401;2026-06-04 08:00:00;00;FC
1;AB;2026;401;2026-06-04 10:00:00;01;EM
1;AB;2026;401;2026-06-05 10:00:00;02;CE
1;AB;2026;401;2026-06-30 10:00:00;03;CO
1;AB;2026;402;2026-07-04 08:00:00;00;FC
1;AB;2026;402;2026-07-04 10:00:00;01;EM
1;AB;2026;402;2026-07-05 10:00:00;02;CE
1;AB;2026;402;2026-07-15 10:00:00;03;CO
1;AB;2026;403;2026-08-04 08:00:00;00;FC
1;AB;2026;403;2026-08-04 10:00:00;01;EM
1;AB;2026;403;2026-08-05 10:00:00;02;CE
1;AB;2026;403;2026-08-13 10:00:00;03;CO
1;AB;2022;290;2022-09-04 08:00:00;00;FC
1;AB;2022;290;2022-09-04 10:00:00;01;EM
1;AB;2022;290;2022-09-05 10:00:00;02;CE
1;AB;2022;290;2022-09-30 10:00:00;03;CO
1;AB;2022;291;2022-10-04 08:00:00;00;FC
1;AB;2022;291;2022-10-04 10:00:00;01;EM
1;AB;2022;291;2022-10-05 10:00:00;02;CE
1;AB;2022;291;2022-10-11 10:00:00;03;CO
1;AB;2022;292;2022-11-04 08:00:00;00;FC
1;AB;2022;292;2022-11-04 10:00:00;01;EM
1;AB;2022;292;2022-11-05 10:00:00;02;CE
1;AB;2022;292;2022-11-25 10:00:00;03;CO
1;AB;2022;293;2022-12-04 08:00:00;00;FC
1;AB;2022;293;2022-12-04 10:00:00;01;EM
1;AB;2022;293;2022-12-05 10:00:00;02;CE
1;AB;2022;293;2022-12-11 10:00:00;03;CO
1;AB;2023;388;2023-01-04 08:00:00;00;FC
1;AB;2023;388;2023-01-04 10:00:00;01;EM
1;AB;2023;388;2023-01-05 10:00:00;02;CE
1;AB;2023;388;2023-01-16 10:00:00;03;CO
1;AB;2023;389;2023-02-04 08:00:00;00;FC
1;AB;2023;389;2023-02-04 10:00:00;01;EM
1;AB;2023;389;2023-02-05 10:00:00;02;CE
1;AB;2023;389;2023-02-22 10:00:00;03;CO
1;AB;2023;390;2023-03-04 08:00:00;00;FC
1;AB;2023;390;2023-03-04 10:00:00;01;EM
1;AB;2023;390;2023-03-05 10:00:00;02;CE
1;AB;2023;390;2023-03-24 10:00:00;03;CO
1;AB;2023;391;2023-04-04 08:00:00;00;FC
1;AB;2023;391;2023-04-04 10:00:00;01;EM
1;AB;2023;391;2023-04-05 10:00:00;02;CE
1;AB;2023;391;2023-05-01 10:00:00;03;CO
1;AB;2023;392;2023-05-04 08:00:00;00;FC
1;AB;2023;392;2023-05-04 10:00:00;01;EM
1;AB;2023;392;2023-05-05 10:00:00;02;CE
1;AB;2023;392;2023-05-17 10:00:00;03;CO
1;AB;2023;393;2023-06-04 08:00:00;00;FC
1;AB;2023;393;2023-06-04 10:00:00;01;EM
1;AB;2023;393;2023-06-05 10:00:00;02;CE
1;AB;2023;393;2023-06-15 10:00:00;03;CO
1;AB;2023;394;2023-07-04 08:00:00;00;FC
1;AB;2023;394;2023-07-04 10:00:00;01;EM
1;AB;2023;394;2023-07-05 10:00:00;02;CE
1;AB;2023;394;2023-07-21 10:00:00;03;CO
1;AB;2023;395;2023-08-04 08:00:00;00;FC
1;AB;2023;395;2023-08-04 10:00:00;01;EM
1;AB;2023;395;2023-08-05 10:00:00;02;CE
1;AB;2023;395;2023-08-16 10:00:00;03;CO
1;AB;2023;396;2023-09-04 08:00:00;00;FC
1;AB;2023;396;2023-09-04 10:00:00;01;EM
1;AB;2023;396;2023-09-05 10:00:00;02;CE
1;AB;2023;396;2023-09-26 10:00:00;03;CO
1;AB;2023;397;2023-10-04 08:00:00;00;FC
1;AB;2023;397;2023-10-04 10:00:00;01;EM
1;AB;2023;397;2023-10-05 10:00:00;02;CE
1;AB;2023;397;2023-10-27 10:00:00;03;CO
1;AB;2023;398;2023-11-04 08:00:00;00;FC
1;AB;2023;398;2023-11-04 10:00:00;01;EM
1;AB;2023;398;2023-11-05 10:00:00;02;CE
1;AB;2023;398;2023-12-01 10:00:00;03;CO
1;AB;2023;399;2023-12-04 08:00:00;00;FC
1;AB;2023;399;2023-12-04 10:00:00;01;EM
1;AB;2023;399;2023-12-05 10:00:00;02;CE
1;AB;2023;399;2024-01-04 10:00:00;03;CO
1;AB;2024;489;2024-01-04 08:00:00;00;FC
1;AB;2024;489;2024-01-04 10:00:00;01;EM
1;AB;2024;489;2024-01-05 10:00:00;02;CE
1;AB;2024;489;2024-01-20 10:00:00;03;CO
1;AB;2024;490;2024-02-04 08:00:00;00;FC
1;AB;2024;490;2024-02-04 10:00:00;01;EM
1;AB;2024;490;2024-02-05 10:00:00;02;CE
1;AB;2024;490;2024-02-15 10:00:00;03;CO
1;AB;2024;491;2024-03-04 08:00:00;00;FC
1;AB;2024;491;2024-03-04 10:00:00;01;EM
1;AB;2024;491;2024-03-05 10:00:00;02;CE
1;AB;2024;491;2024-03-12 10:00:00;03;CO
1;AB;2024;492;2024-04-04 08:00:00;00;FC
1;AB;2024;492;2024-04-04 10:00:00;01;EM
1;AB;2024;492;2024-04-05 10:00:00;02;CE
1;AB;2024;492;2024-04-17 10:00:00;03;CO
1;AB;2024;493;2024-05-04 08:00:00;00;FC
1;AB;2024;493;2024-05-04 10:00:00;01;EM
1;AB;2024;493;2024-05-05 10:00:00;02;CE
1;AB;2024;493;2024-05-26 10:00:00;03;CO
1;AB;2024;494;2024-06-04 08:00:00;00;FC
1;AB;2024;494;2024-06-04 10:00:00;01;EM
1;AB;2024;494;2024-06-05 10:00:00;02;CE
1;AB;2024;494;2024-07-04 10:00:00;03;CO
1;AB;2024;495;2024-07-04 08:00:00;00;FC
1;AB;2024;495;2024-07-04 10:00:00;01;EM
1;AB;2024;495;2024-07-05 10:00:00;02;CE
1;AB;2024;495;2024-07-26 10:00:00;03;CO
1;AB;2024;496;2024-08-04 08:00:00;00;FC
1;AB;2024;496;2024-08-04 10:00:00;01;EM
1;AB;2024;496;2024-08-05 10:00:00;02;CE
1;AB;2024;496;2024-08-21 10:00:00;03;CO
1;AB;2024;497;2024-09-04 08:00:00;00;FC
1;AB;2024;497;2024-09-04 10:00:00;01;EM
1;AB;2024;497;2024-09-05 10:00:00;02;CE
1;AB;2024;497;2024-09-16 10:00:00;03;CO
1;AB;2024;498;2024-10-04 08:00:00;00;FC
1;AB;2024;498;2024-10-04 10:00:00;01;EM
1;AB;2024;498;2024-10-05 10:00:00;02;CE
1;AB;2024;498;2024-11-04 10:00:00;03;CO
1;AB;2024;499;2024-11-04 08:00:00;00;FC
1;AB;2024;499;2024-11-04 10:00:00;01;EM
1;AB;2024;499;2024-11-05 10:00:00;02;CE
1;AB;2024;499;2024-11-13 10:00:00;03;CO
1;AB;2024;500;2024-12-04 08:00:00;00;FC
1;AB;2024;500;2024-12-04 10:00:00;01;EM
1;AB;2024;500;2024-12-05 10:00:00;02;CE
1;AB;2024;500;2024-12-18 10:00:00;03;CO
1;AB;2025;587;2025-01-04 08:00:00;00;FC
1;AB;2025;587;2025-01-04 10:00:00;01;EM
1;AB;2025;587;2025-01-05 10:00:00;05;CN
1;AB;2025;588;2025-02-04 08:00:00;00;FC
1;AB;2025;588;2025-02-04 10:00:00;01;EM
1;AB;2025;588;2025-02-05 10:00:00;02;CE
1;AB;2025;588;2025-02-25 10:00:00;03;CO
1;AB;2025;589;2025-03-04 08:00:00;00;FC
1;AB;2025;589;2025-03-04 10:00:00;01;EM
1;AB;2025;589;2025-03-05 10:00:00;02;CE
1;AB;2025;589;2025-03-28 10:00:00;03;CO
1;AB;2025;590;2025-04-04 08:00:00;00;FC
1;AB;2025;590;2025-04-04 10:00:00;01;EM
1;AB;2025;590;2025-04-05 10:00:00;02;CE
1;AB;2025;590;2025-04-15 10:00:00;03;CO
1;AB;2025;591;2025-05-04 08:00:00;00;FC
1;AB;2025;591;2025-05-04 10:00:00;01;EM
1;AB;2025;591;2025-05-05 10:00:00;02;CE
1;AB;2025;591;2025-05-29 10:00:00;03;CO
1;AB;2025;592;2025-06-04 08:00:00;00;FC
1;AB;2025;592;2025-06-04 10:00:00;01;EM
1;AB;2025;592;2025-06-05 10:00:00;02;CE
1;AB;2025;592;2025-06-26 10:00:00;03;CO
1;AB;2025;593;2025-07-04 08:00:00;00;FC
1;AB;2025;593;2025-07-04 10:00:00;01;EM
1;AB;2025;593;2025-07-05 10:00:00;02;CE
1;AB;2025;593;2025-07-23 10:00:00;03;CO
1;AB;2025;594;2025-08-04 08:00:00;00;FC
1;AB;2025;594;2025-08-04 10:00:00;01;EM
1;AB;2025;595;2025-09-04 08:00:00;00;FC
1;AB;2025;595;2025-09-04 10:00:00;01;EM
1;AB;2025;595;2025-09-05 10:00:00;02;CE
1;AB;2025;595;2025-09-27 10:00:00;03;CO
1;AB;2025;596;2025-10-04 08:00:00;00;FC
1;AB;2025;596;2025-10-04 10:00:00;01;EM
1;AB;2025;596;2025-10-05 10:00:00;02;CE
1;AB;2025;596;2025-10-28 10:00:00;03;CO
1;AB;2025;597;2025-11-04 08:00:00;00;FC
1;AB;2025;597;2025-11-04 10:00:00;01;EM
1;AB;2025;597;2025-11-05 10:00:00;02;CE
1;AB;2025;597;2025-11-19 10:00:00;03;CO
1;AB;2025;598;2025-12-04 08:00:00;00;FC
1;AB;2025;598;2025-12-04 10:00:00;01;EM
1;AB;2026;404;2026-01-04 08:00:00;00;FC
1;AB;2026;404;2026-01-04 10:00:00;01;EM
1;AB;2026;404;2026-01-05 10:00:00;02;CE
1;AB;2026;404;2026-01-19 10:00:00;03;CO
1;AB;2026;405;2026-02-04 08:00:00;00;FC
1;AB;2026;405;2026-02-04 10:00:00;01;EM
1;AB;2026;405;2026-02-05 10:00:00;02;CE
1;AB;2026;405;2026-02-26 10:00:00;03;CO
1;AB;2026;406;2026-03-04 08:00:00;00;FC
1;AB;2026;406;2026-03-04 10:00:00;01;EM
1;AB;2026;406;2026-03-05 10:00:00;02;CE
1;AB;2026;406;2026-03-31 10:00:00;03;CO
1;AB;2026;407;2026-04-04 08:00:00;00;FC
1;AB;2026;407;2026-04-04 10:00:00;01;EM
1;AB;2026;407;2026-04-05 10:00:00;02;CE
1;AB;2026;407;2026-04-18 10:00:00;03;CO
1;AB;2026;408;2026-05-04 08:00:00;00;FC
1;AB;2026;408;2026-05-04 10:00:00;01;EM
1;AB;2026;408;2026-05-05 10:00:00;02;CE
1;AB;2026;408;2026-05-30 10:00:00;03;CO
1;AB;2026;409;2026-06-04 08:00:00;00;FC
1;AB;2026;409;2026-06-04 10:00:00;01;EM
1;AB;2026;409;2026-06-05 10:00:00;02;CE
1;AB;2026;409;2026-06-12 10:00:00;03;CO
1;AB;2026;410;2026-07-04 08:00:00;00;FC
1;AB;2026;410;2026-07-04 10:00:00;01;EM
1;AB;2026;410;2026-07-05 10:00:00;02;CE
1;AB;2026;410;2026-07-31 10:00:00;03;CO
1;AB;2026;411;2026-08-04 08:00:00;00;FC
1;AB;2026;411;2026-08-04 10:00:00;01;EM
1;AB;2026;411;2026-08-05 10:00:00;02;CE
1;AB;2026;411;2026-09-02 10:00:00;03;CO
1;AB;2023;400;2023-11-04 08:00:00;00;FC
1;AB;2023;400;2023-11-04 10:00:00;01;EM
1;AB;2023;400;2023-11-05 10:00:00;02;CE
1;AB;2023;400;2023-11-29 10:00:00;03;CO
1;AB;2023;401;2023-12-04 08:00:00;00;FC
1;AB;2023;401;2023-12-04 10:00:00;01;EM
1;AB;2023;401;2023-12-05 10:00:00;02;CE
1;AB;2023;401;2023-12-15 10:00:00;03;CO
1;AB;2024;501;2024-01-04 08:00:00;00;FC
1;AB;2024;501;2024-01-04 10:00:00;01;EM
1;AB;2024;501;2024-01-05 10:00:00;02;CE
1;AB;2024;501;2024-01-18 10:00:00;03;CO
1;AB;2024;502;2024-02-04 08:00:00;00;FC
1;AB;2024;502;2024-02-04 10:00:00;01;EM
1;AB;2024;502;2024-02-05 10:00:00;02;CE
1;AB;2024;502;2024-02-18 10:00:00;03;CO
1;AB;2024;503;2024-03-04 08:00:00;00;FC
1;AB;2024;503;2024-03-04 10:00:00;01;EM
1;AB;2024;503;2024-03-05 10:00:00;02;CE
1;AB;2024;503;2024-03-26 10:00:00;03;CO
1;AB;2024;504;2024-04-04 08:00:00;00;FC
1;AB;2024;504;2024-04-04 10:00:00;01;EM
1;AB;2024;504;2024-04-05 10:00:00;02;CE
1;AB;2024;504;2024-04-13 10:00:00;03;CO
1;AB;2024;505;2024-05-04 08:00:00;00;FC
1;AB;2024;505;2024-05-04 10:00:00;01;EM
1;AB;2024;505;2024-05-05 10:00:00;02;CE
1;AB;2024;505;2024-05-19 10:00:00;03;CO
1;AB;2024;506;2024-06-04 08:00:00;00;FC
1;AB;2024;506;2024-06-04 10:00:00;01;EM
1;AB;2024;506;2024-06-05 10:00:00;02;CE
1;AB;2024;506;2024-07-03 10:00:00;03;CO
1;AB;2024;507;2024-07-04 08:00:00;00;FC
1;AB;2024;507;2024-07-04 10:00:00;01;EM
1;AB;2024;507;2024-07-05 10:00:00;02;CE
1;AB;2024;507;2024-07-18 10:00:00;03;CO
1;AB;2024;508;2024-08-04 08:00:00;00;FC
1;AB;2024;508;2024-08-04 10:00:00;01;EM
1;AB;2024;508;2024-08-05 10:00:00;02;CE
1;AB;2024;508;2024-09-01 10:00:00;03;CO
1;AB;2024;509;2024-09-04 08:00:00;00;FC
1;AB;2024;509;2024-09-04 10:00:00;01;EM
1;AB;2024;509;2024-09-05 10:00:00;02;CE
1;AB;2024;509;2024-09-11 10:00:00;03;CO
1;AB;2024;510;2024-10-04 08:00:00;00;FC
1;AB;2024;510;2024-10-04 10:00:00;01;EM
1;AB;2024;510;2024-10-05 10:00:00;02;CE
1;AB;2024;510;2024-11-03 10:00:00;03;CO
1;AB;2024;511;2024-11-04 08:00:00;00;FC
1;AB;2024;511;2024-11-04 10:00:00;01;EM
1;AB;2024;511;2024-11-05 10:00:00;02;CE
1;AB;2024;511;2024-11-26 10:00:00;03;CO
1;AB;2024;512;2024-12-04 08:00:00;00;FC
1;AB;2024;512;2024-12-04 10:00:00;01;EM
1;AB;2024;512;2024-12-05 10:00:00;02;CE
1;AB;2024;512;2025-01-04 10:00:00;03;CO
1;AB;2025;599;2025-01-04 08:00:00;00;FC
1;AB;2025;599;2025-01-04 10:00:00;01;EM
1;AB;2025;599;2025-01-05 10:00:00;02;CE
1;AB;2025;599;2025-02-01 10:00:00;03;CO
1;AB;2025;600;2025-02-04 08:00:00;00;FC
1;AB;2025;600;2025-02-04 10:00:00;01;EM
1;AB;2025;600;2025-02-05 10:00:00;02;CE
1;AB;2025;600;2025-02-28 10:00:00;03;CO
1;AB;2025;601;2025-03-04 08:00:00;00;FC
1;AB;2025;601;2025-03-04 10:00:00;01;EM
1;AB;2025;601;2025-03-05 10:00:00;02;CE
1;AB;2025;601;2025-03-13 10:00:00;03;CO
1;AB;2025;602;2025-04-04 08:00:00;00;FC
1;AB;2025;602;2025-04-04 10:00:00;01;EM
1;AB;2025;602;2025-04-05 10:00:00;02;CE
1;AB;2025;602;2025-04-21 10:00:00;03;CO
1;AB;2025;603;2025-05-04 08:00:00;00;FC
1;AB;2025;603;2025-05-04 10:00:00;01;EM
1;AB;2025;603;2025-05-05 10:00:00;02;CE
1;AB;2025;603;2025-05-28 10:00:00;03;CO
1;AB;2025;604;2025-06-04 08:00:00;00;FC
1;AB;2025;604;2025-06-04 10:00:00;01;EM
1;AB;2025;604;2025-06-05 10:00:00;02;CE
1;AB;2025;604;2025-06-16 10:00:00;03;CO
1;AB;2025;605;2025-07-04 08:00:00;00;FC
1;AB;2025;605;2025-07-04 10:00:00;01;EM
1;AB;2025;605;2025-07-05 10:00:00;02;CE
1;AB;2025;605;2025-07-10 10:00:00;03;CO
1;AB;2025;606;2025-08-04 08:00:00;00;FC
1;AB;2025;606;2025-08-04 10:00:00;01;EM
1;AB;2025;607;2025-09-04 08:00:00;00;FC
1;AB;2025;607;2025-09-04 10:00:00;01;EM
1;AB;2025;607;2025-09-05 10:00:00;02;CE
1;AB;2025;607;2025-09-15 10:00:00;03;CO
1;AB;2025;608;2025-10-04 08:00:00;00;FC
1;AB;2025;608;2025-10-04 10:00:00;01;EM
1;AB;2025;608;2025-10-05 10:00:00;02;CE
1;AB;2025;608;2025-11-09 10:00:00;04;DV
1;AB;2025;609;2025-11-04 08:00:00;00;FC
1;AB;2025;609;2025-11-04 10:00:00;01;EM
1;AB;2025;609;2025-11-05 10:00:00;02;CE
1;AB;2025;609;2025-11-20 10:00:00;04;DV
1;AB;2025;609;2025-11-28 10:00:00;24;RC
1;AB;2025;610;2025-12-04 08:00:00;00;FC
1;AB;2025;610;2025-12-04 10:00:00;01;EM
1;AB;2025;610;2025-12-05 10:00:00;02;CE
1;AB;2025;610;2025-12-25 10:00:00;03;CO
1;AB;2026;412;2026-01-04 08:00:00;00;FC
1;AB;2026;412;2026-01-04 10:00:00;01;EM
1;AB;2026;412;2026-01-05 10:00:00;02;CE
1;AB;2026;412;2026-02-02 10:00:00;03;CO
1;AB;2026;413;2026-02-04 08:00:00;00;FC
1;AB;2026;413;2026-02-04 10:00:00;01;EM
1;AB;2026;413;2026-02-05 10:00:00;02;CE
1;AB;2026;413;2026-02-10 10:00:00;03;CO
1;AB;2026;414;2026-03-04 08:00:00;00;FC
1;AB;2026;414;2026-03-04 10:00:00;01;EM
1;AB;2026;414;2026-03-05 10:00:00;02;CE
1;AB;2026;414;2026-04-03 10:00:00;03;CO
1;AB;2026;415;2026-04-04 08:00:00;00;FC
1;AB;2026;415;2026-04-04 10:00:00;01;EM
1;AB;2026;415;2026-04-05 10:00:00;02;CE
1;AB;2026;415;2026-05-13 10:00:00;04;DV
1;AB;2026;416;2026-05-04 08:00:00;00;FC
1;AB;2026;416;2026-05-04 10:00:00;01;EM
1;AB;2026;416;2026-05-05 10:00:00;02;CE
1;AB;2026;416;2026-05-16 10:00:00;03;CO
1;AB;2026;417;2026-06-04 08:00:00;00;FC
1;AB;2026;417;2026-06-04 10:00:00;01;EM
1;AB;2026;417;2026-06-05 10:00:00;02;CE
1;AB;2026;417;2026-06-28 10:00:00;03;CO
1;AB;2026;418;2026-07-04 08:00:00;00;FC
1;AB;2026;418;2026-07-04 10:00:00;01;EM
1;AB;2026;418;2026-07-05 10:00:00;02;CE
1;AB;2026;418;2026-07-26 10:00:00;04;DV
1;AB;2026;419;2026-08-04 08:00:00;00;FC
1;AB;2026;419;2026-08-04 10:00:00;01;EM
1;AB;2026;419;2026-08-05 10:00:00;02;CE
1;AB;2026;419;2026-08-27 10:00:00;03;CO
1;AB;2024;513;2024-12-04 08:00:00;00;FC
1;AB;2024;513;2024-12-04 10:00:00;01;EM
1;AB;2024;513;2024-12-05 10:00:00;02;CE
1;AB;2024;513;2024-12-27 10:00:00;03;CO
1;AB;2025;611;2025-01-04 08:00:00;00;FC
1;AB;2025;611;2025-01-04 10:00:00;01;EM
1;AB;2025;611;2025-01-05 10:00:00;02;CE
1;AB;2025;611;2025-01-15 10:00:00;03;CO
1;AB;2025;612;2025-02-04 08:00:00;00;FC
1;AB;2025;612;2025-02-04 10:00:00;01;EM
1;AB;2025;612;2025-02-05 10:00:00;02;CE
1;AB;2025;612;2025-02-25 10:00:00;03;CO
1;AB;2025;613;2025-03-04 08:00:00;00;FC
1;AB;2025;613;2025-03-04 10:00:00;01;EM
1;AB;2025;613;2025-03-05 10:00:00;02;CE
1;AB;2025;613;2025-03-11 10:00:00;03;CO
1;AB;2025;614;2025-04-04 08:00:00;00;FC
1;AB;2025;614;2025-04-04 10:00:00;01;EM
1;AB;2025;614;2025-04-05 10:00:00;02;CE
1;AB;2025;614;2025-04-15 10:00:00;03;CO
1;AB;2025;615;2025-05-04 08:00:00;00;FC
1;AB;2025;615;2025-05-04 10:00:00;01;EM
1;AB;2025;615;2025-05-05 10:00:00;02;CE
1;AB;2025;615;2025-05-26 10:00:00;03;CO
1;AB;2025;616;2025-06-04 08:00:00;00;FC
1;AB;2025;616;2025-06-04 10:00:00;01;EM
1;AB;2025;616;2025-06-05 10:00:00;02;CE
1;AB;2025;616;2025-07-03 10:00:00;03;CO
1;AB;2025;617;2025-07-04 08:00:00;00;FC
1;AB;2025;617;2025-07-04 10:00:00;01;EM
1;AB;2025;617;2025-07-05 10:00:00;02;CE
1;AB;2025;617;2025-07-30 10:00:00;03;CO
1;AB;2025;618;2025-08-04 08:00:00;00;FC
1;AB;2025;618;2025-08-04 10:00:00;01;EM
1;AB;2025;618;2025-08-05 10:00:00;02;CE
1;AB;2025;618;2025-08-21 10:00:00;03;CO
1;AB;2025;619;2025-09-04 08:00:00;00;FC
1;AB;2025;619;2025-09-04 10:00:00;01;EM
1;AB;2025;619;2025-09-05 10:00:00;02;CE
1;AB;2025;619;2025-09-17 10:00:00;03;CO
1;AB;2025;620;2025-10-04 08:00:00;00;FC
1;AB;2025;620;2025-10-04 10:00:00;01;EM
1;AB;2025;621;2025-11-04 08:00:00;00;FC
1;AB;2025;621;2025-11-04 10:00:00;01;EM
1;AB;2025;621;2025-11-05 10:00:00;02;CE
1;AB;2025;621;2025-12-03 10:00:00;03;CO
1;AB;2025;622;2025-12-04 08:00:00;00;FC
1;AB;2025;622;2025-12-04 10:00:00;01;EM
1;AB;2025;622;2025-12-05 10:00:00;02;CE
1;AB;2025;622;2025-12-21 10:00:00;03;CO
1;AB;2026;420;2026-01-04 08:00:00;00;FC
1;AB;2026;420;2026-01-04 10:00:00;01;EM
1;AB;2026;420;2026-01-05 10:00:00;02;CE
1;AB;2026;420;2026-02-04 10:00:00;03;CO
1;AB;2026;421;2026-02-04 08:00:00;00;FC
1;AB;2026;421;2026-02-04 10:00:00;01;EM
1;AB;2026;421;2026-02-05 10:00:00;02;CE
1;AB;2026;421;2026-02-23 10:00:00;03;CO
1;AB;2026;422;2026-03-04 08:00:00;00;FC
1;AB;2026;422;2026-03-04 10:00:00;01;EM
1;AB;2026;422;2026-03-05 10:00:00;02;CE
1;AB;2026;422;2026-03-26 10:00:00;03;CO
1;AB;2026;423;2026-04-04 08:00:00;00;FC
1;AB;2026;423;2026-04-04 10:00:00;01;EM
1;AB;2026;423;2026-04-05 10:00:00;02;CE
1;AB;2026;423;2026-04-30 10:00:00;03;CO
1;AB;2026;424;2026-05-04 08:00:00;00;FC
1;AB;2026;424;2026-05-04 10:00:00;01;EM
1;AB;2026;424;2026-05-05 10:00:00;02;CE
1;AB;2026;424;2026-05-11 10:00:00;03;CO
1;AB;2026;425;2026-06-04 08:00:00;00;FC
1;AB;2026;425;2026-06-04 10:00:00;01;EM
1;AB;2026;425;2026-06-05 10:00:00;02;CE
1;AB;2026;425;2026-07-05 10:00:00;03;CO
1;AB;2026;426;2026-07-04 08:00:00;00;FC
1;AB;2026;426;2026-07-04 10:00:00;01;EM
1;AB;2026;427;2026-08-04 08:00:00;00;FC
1;AB;2026;427;2026-08-04 10:00:00;01;EM
1;AB;2026;427;2026-08-05 10:00:00;02;CE
1;AB;2026;427;2026-08-31 10:00:00;03;CO
1;AB;2025;623;2025-12-14 08:00:00;00;FC
1;AB;2025;623;2025-12-14 10:00:00;01;EM
1;AB;2025;623;2025-12-15 10:00:00;02;CE
1;AB;2025;623;2026-01-14 10:00:00;03;CO
1;AB;2026;428;2026-01-14 08:00:00;00;FC
1;AB;2026;428;2026-01-14 10:00:00;01;EM
1;AB;2026;428;2026-01-15 10:00:00;02;CE
1;AB;2026;428;2026-01-29 10:00:00;03;CO
1;AB;2026;429;2026-02-14 08:00:00;00;FC
1;AB;2026;429;2026-02-14 10:00:00;01;EM
1;AB;2026;430;2026-03-14 08:00:00;00;FC
1;AB;2026;430;2026-03-14 10:00:00;01;EM
1;AB;2026;430;2026-03-15 10:00:00;02;CE
1;AB;2026;430;2026-04-06 10:00:00;03;CO
1;AB;2026;431;2026-04-14 08:00:00;00;FC
1;AB;2026;431;2026-04-14 10:00:00;01;EM
1;AB;2026;431;2026-04-15 10:00:00;02;CE
1;AB;2026;431;2026-05-07 10:00:00;03;CO
1;AB;2026;432;2026-05-14 08:00:00;00;FC
1;AB;2026;432;2026-05-14 10:00:00;01;EM
1;AB;2026;432;2026-05-15 10:00:00;02;CE
1;AB;2026;432;2026-06-02 10:00:00;03;CO
1;AB;2026;433;2026-06-14 08:00:00;00;FC
1;AB;2026;433;2026-06-14 10:00:00;01;EM
1;AB;2026;433;2026-06-15 10:00:00;02;CE
1;AB;2026;433;2026-06-30 10:00:00;04;DV
1;AB;2026;433;2026-07-15 10:00:00;24;RC
1;AB;2026;434;2026-07-14 08:00:00;00;FC
1;AB;2026;434;2026-07-14 10:00:00;01;EM
1;AB;2026;434;2026-07-15 10:00:00;02;CE
1;AB;2026;434;2026-08-04 10:00:00;03;CO
1;AB;2020;74;2020-01-14 08:00:00;00;FC
1;AB;2020;74;2020-01-14 10:00:00;01;EM
1;AB;2020;74;2020-01-15 10:00:00;02;CE
1;AB;2020;74;2020-02-10 10:00:00;03;CO
1;AB;2020;75;2020-02-14 08:00:00;00;FC
1;AB;2020;75;2020-02-14 10:00:00;01;EM
1;AB;2020;75;2020-02-15 10:00:00;02;CE
1;AB;2020;75;2020-03-15 10:00:00;03;CO
1;AB;2020;76;2020-03-14 08:00:00;00;FC
1;AB;2020;76;2020-03-14 10:00:00;01;EM
1;AB;2020;76;2020-03-15 10:00:00;02;CE
1;AB;2020;76;2020-04-13 10:00:00;03;CO
1;AB;2020;77;2020-04-14 08:00:00;00;FC
1;AB;2020;77;2020-04-14 10:00:00;01;EM
1;AB;2020;77;2020-04-15 10:00:00;02;CE
