NUM_PARTICIO;ID_EMPRESA;ANY_FACTURA;NUM_FACTURA;DIAM_COMP_FACT;DIAM_COMP_SEC_FACT;MARCA_COMP_FACT;NUM_COMP_FACT;PROPIETAT_COMP_FA;CABAL_NOMINAL_CTE;IMP_QTA_SERV;PREU_M3_BLOC1_FACT;IMP_BLOC1;PREU_M3_BLOC2_FACT;IMP_BLOC2;PREU_M3_BLOC3_FACT;IMP_BLOC3;TIP_CT_XBASICA_FAC;BASE_CT_XBASICA;PREU_CT_XBASICA_FA;IMP_CT_XBASICA;TIP_TCG_SUBM_FACT;BASE_TCG_SUBM;PREU_TCG_SUBM_FACT;IMP_TCG_SUBM;TIP_CLAVAG_FACT;BASE_CLAVAG;PREU_CLAVAG_FACT;IMP_CLAVAG;TIP_SANEJA_FACT;BASE_SANEJA;PREU_SANEJA_FACT;IMP_SANEJA;BASE_IVA_SANEJA;IMP_IVA_SANEJA;BASE_IVA;PERCENT_IVA_FACT;IMP_IVA;TIP_ERSU_FACT;BASE_ERSU;PREU_ERSU_FACT;IMP_ERSU;TIP_CIH_FACT;BASE_CIH_BLOC1;PREU_CIH_BLOC1_FA;IMP_CIH_BLOC1;BASE_CIH_BLOC2;PREU_CIH_BLOC2_FA;IMP_CIH_BLOC2;BASE_CIH_BLOC3;PREU_CIH_BLOC3_FA;IMP_CIH_BLOC3;CABAL_CTE;COEF_CIH_IND_FAC;QL_1999_2000;NOMBRE_PERSONES;LIMIT_TRAM1_FACT;LIMIT_TRAM2_FACT;LIMIT_CAI1_FACT;LIMIT_CLAV1_FACT;LIMIT_CAI2_FACT;NOMBRE_PER_CAI;NOMBRE_PER_TMTR;NUM_COMPT_T_FACT;PREU_M3_BLOC4_FACT;IMP_BLOC4;PREU_M3_BLOC5_FACT;IMP_BLOC5;LIMIT_TRAM3_FACT;LIMIT_TRAM4_FACT;LIMIT_CAI3_FACT
1;AB;2026;249;25;0;ZEN;C00034;A;2.5;3.5;0.8229;7.41;1.646;9.88;2.5607;7.68; ;0;0.0;0.0; ;0;0.0;0.0;S;19;0.4;7.6; ;0;0.0;0.0;0.0;0.0;28.38;10.0;2.84; ;0;0.0;0.0; ;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;2.5;0.0; ;3;9;15;0;15;0;0;0; ;3.414;3.41;4.2674;0.0;18;30;0
1;AB;2026;250;25;0;ZEN;C00034;A;2.5;3.5;0.8229;7.41;1.646;9.88;2.5607;7.68; ;0;0.0;0.0; ;0;0.0;0.0;S;21;0.4;8.4; ;0;0.0;0.0;0.0;0.0;35.21;10.0;3.52; ;0;0.0;0.0; ;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;2.5;0.0; ;3;9;15;0;15;0;0;0; ;3.414;10.24;4.2674;0.0;18;30;0
1;AB;2026;251;25;0;ZEN;C00034;A;2.5;3.5;0.8229;7.41;1.646;9.88;2.5607;7.68; ;0;0.0;0.0; ;0;0.0;0.0;S;20;0.4;8.0; ;0;0.0;0.0;0.0;0.0;31.79;10.0;3.18; ;0;0.0;0.0; ;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;2.5;0.0; ;3;9;15;0;15;0;0;0; ;3.414;6.83;4.2674;0.0;18;30;0
1;AB;2025;369;25;0;ZEN;C00035;A;2.5;3.5;0.8229;7.41;1.646;0.0;2.5607;0.0; ;0;0.0;0.0; ;0;0.0;0.0;S;9;0.4;3.6; ;0;0.0;0.0;0.0;0.0;7.41;10.0;0.74; ;0;0.0;0.0; ;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;2.5;0.0; ;1;9;15;0;15;0;0;0; ;3.414;0.0;4.2674;0.0;18;30;0
1;AB;2026;252;25;0;ZEN;C00035;A;2.5;3.5;0.8229;7.41;1.646;1.65;2.5607;0.0; ;0;0.0;0.0; ;0;0.0;0.0;S;10;0.4;4.0; ;0;0.0;0.0;0.0;0.0;9.05;10.0;0.91; ;0;0.0;0.0; ;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;2.5;0.0; ;1;9;15;0;15;0;0;0; ;3.414;0.0;4.2674;0.0;18;30;0
1;AB;2026;253;25;0;ZEN;C00035;A;2.5;3.5;0.8229;7.41;1.646;1.65;2.5607;0.0; ;0;0.0;0.0; ;0;0.0;0.0;S;10;0.4;4.0; ;0;0.0;0.0;0.0;0.0;9.05;10.0;0.91; ;0;0.0;0.0; ;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;2.5;0.0; ;1;9;15;0;15;0;0;0; ;3.414;0.0;4.2674;0.0;18;30;0
1;AB;2026;254;25;0;ZEN;C00035;A;2.5;3.5;0.8229;7.41;1.646;1.65;2.5607;0.0; ;0;0.0;0.0; ;0;0.0;0.0;S;10;0.4;4.0; ;0;0.0;0.0;0.0;0.0;9.05;10.0;0.91; ;0;0.0;0.0; ;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;2.5;0.0; ;1;9;15;0;15;0;0;0; ;3.414;0.0;4.2674;0.0;18;30;0
1;AB;2026;255;25;0;ZEN;C00035;A;2.5;3.5;0.8229;7.41;1.646;0.0;2.5607;0.0; ;0;0.0;0.0; ;0;0.0;0.0;S;9;0.4;3.6; ;0;0.0;0.0;0.0;0.0;7.41;10.0;0.74; ;0;0.0;0.0; ;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;2.5;0.0; ;1;9;15;0;15;0;0;0; ;3.414;0.0;4.2674;0.0;18;30;0
1;AB;2026;256;25;0;ZEN;C00035;A;2.5;3.5;0.8229;7.41;1.646;1.65;2.5607;0.0; ;0;0.0;0.0; ;0;0.0;0.0;S;10;0.4;4.0; ;0;0.0;0.0;0.0;0.0;9.05;10.0;0.91; ;0;0.0;0.0; ;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;2.5;0.0; ;1;9;15;0;15;0;0;0; ;3.414;0.0;4.2674;0.0;18;30;0
1;AB;2026;257;25;0;ZEN;C00035;A;2.5;3.5;0.8229;7.41;1.646;1.65;2.5607;0.0; ;0;0.0;0.0; ;0;0.0;0.0;S;10;0.4;4.0; ;0;0.0;0.0;0.0;0.0;9.05;10.0;0.91; ;0;0.0;0.0; ;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;2.5;0.0; ;1;9;15;0;15;0;0;0; ;3.414;0.0;4.2674;0.0;18;30;0
1;AB;2026;258;25;0;ZEN;C00035;A;2.5;3.5;0.8229;7.41;1.646;3.29;2.5607;0.0; ;0;0.0;0.0; ;0;0.0;0.0;S;11;0.4;4.4; ;0;0.0;0.0;0.0;0.0;10.7;10.0;1.07; ;0;0.0;0.0; ;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;2.5;0.0; ;1;9;15;0;15;0;0;0; ;3.414;0.0;4.2674;0.0;18;30;0
1;AB;2020;40;25;0;ZEN;C00036;A;2.5;3.5;0.8229;7.41;1.646;9.88;2.5607;7.68; ;0;0.0;0.0; ;0;0.0;0.0;S;21;0.4;8.4; ;0;0.0;0.0;0.0;0.0;35.21;10.0;3.52; ;0;0.0;0.0; ;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;2.5;0.0; ;4;9;15;0;15;0;0;0; ;3.414;10.24;4.2674;0.0;18;30;0
1;AB;2020;41;25;0;ZEN;C00036;A;2.5;3.5;0.8229;7.41;1.646;9.88;2.5607;7.68; ;0;0.0;0.0; ;0;0.0;0.0;S;21;0.4;8.4; ;0;0.0;0.0;0.0;0.0;35.21;10.0;3.52; ;0;0.0;0.0; ;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;2.5;0.0; ;4;9;15;0;15;0;0;0; ;3.414;10.24;4.2674;0.0;18;30;0
1;AB;2020;42;25;0;ZEN;C00036;A;2.5;3.5;0.8229;7.41;1.646;9.88;2.5607;7.68; ;0;0.0;0.0; ;0;0.0;0.0;S;21;0.4;8.4; ;0;0.0;0.0;0.0;0.0;35.21;10.0;3.52; ;0;0.0;0.0; ;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;2.5;0.0; ;4;9;15;0;15;0;0;0; ;3.414;10.24;4.2674;0.0;18;30;0
1;AB;2020;43;25;0;ZEN;C00036;A;2.5;3.5;0.8229;7.41;1.646;9.88;2.5607;7.68; ;0;0.0;0.0; ;0;0.0;0.0;S;24;0.4;9.6; ;0;0.0;0.0;0.0;0.0;45.45;10.0;4.54; ;0;0.0;0.0; ;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;2.5;0.0; ;4;9;15;0;15;0;0;0; ;3.414;20.48;4.2674;0.0;18;30;0
1;AB;2020;44;25;0;ZEN;C00036;A;2.5;3.5;0.8229;7.41;1.646;9.88;2.5607;7.68; ;0;0.0;0.0; ;0;0.0;0.0;S;24;0.4;9.6; ;0;0.0;0.0;0.0;0.0;45.45;10.0;4.54; ;0;0.0;0.0; ;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;2.5;0.0; ;4;9;15;0;15;0;0;0; ;3.414;20.48;4.2674;0.0;18;30;0
1;AB;2020;45;25;0;ZEN;C00036;A;2.5;3.5;0.8229;7.41;1.646;9.88;2.5607;7.68; ;0;0.0;0.0; ;0;0.0;0.0;S;24;0.4;9.6; ;0;0.0;0.0;0.0;0.0;45.45;10.0;4.54; ;0;0.0;0.0; ;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;2.5;0.0; ;4;9;15;0;15;0;0;0; ;3.414;20.48;4.2674;0.0;18;30;0
1;AB;2020;46;25;0;ZEN;C00036;A;2.5;3.5;0.8229;7.41;1.646;9.88;2.5607;7.68; ;0;0.0;0.0; ;0;0.0;0.0;S;25;0.4;10.0; ;0;0.0;0.0;0.0;0.0;48.86;10.0;4.89; ;0;0.0;0.0; ;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;2.5;0.0; ;4;9;15;0;15;0;0;0; ;3.414;23.9;4.2674;0.0;18;30;0
1;AB;2020;47;25;0;ZEN;C00036;A;2.5;3.5;0.8229;7.41;1.646;9.88;2.5607;2.56; ;0;0.0;0.0; ;0;0.0;0.0;S;16;0.4;6.4; ;0;0.0;0.0;0.0;0.0;19.84;10.0;1.98; ;0;0.0;0.0; ;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;2.5;0.0; ;4;9;15;0;15;0;0;0; ;3.414;0.0;4.2674;0.0;18;30;0
1;AB;2020;48;25;0;ZEN;C00036;A;2.5;3.5;0.8229;7.41;1.646;9.88;2.5607;7.68; ;0;0.0;0.0; ;0;0.0;0.0;S;25;0.4;10.0; ;0;0.0;0.0;0.0;0.0;48.86;10.0;4.89; ;0;0.0;0.0; ;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;2.5;0.0; ;4;9;15;0;15;0;0;0; ;3.414;23.9;4.2674;0.0;18;30;0
1;AB;2020;49;25;0;ZEN;C00036;A;2.5;3.5;0.8229;7.41;1.646;9.88;2.5607;7.68; ;0;0.0;0.0; ;0;0.0;0.0;S;22;0.4;8.8; ;0;0.0;0.0;0.0;0.0;38.62;10.0;3.86; ;0;0.0;0.0; ;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;2.5;0.0; ;4;9;15;0;15;0;0;0; ;3.414;13.66;4.2674;0.0;18;30;0
1;AB;2020;50;25;0;ZEN;C00036;A;2.5;3.5;0.8229;7.41;1.646;9.88;2.5607;7.68; ;0;0.0;0.0; ;0;0.0;0.0;S;21;0.4;8.4; ;0;0.0;0.0;0.0;0.0;35.21;10.0;3.52; ;0;0.0;0.0; ;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;2.5;0.0; ;4;9;15;0;15;0;0;0; ;3.414;10.24;4.2674;0.0;18;30;0
1;AB;2020;51;25;0;ZEN;C00036;A;2.5;3.5;0.8229;7.41;1.646;9.88;2.5607;7.68; ;0;0.0;0.0; ;0;0.0;0.0;S;23;0.4;9.2; ;0;0.0;0.0;0.0;0.0;42.03;10.0;4.2; ;0;0.0;0.0; ;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;2.5;0.0; ;4;9;15;0;15;0;0;0; ;3.414;17.07;4.2674;0.0;18;30;0
1;AB;2021;105;25;0;ZEN;C00036;A;2.5;3.5;0.8229;7.41;1.646;9.88;2.5607;7.68; ;0;0.0;0.0; ;0;0.0;0.0;S;21;0.4;8.4; ;0;0.0;0.0;0.0;0.0;35.21;10.0;3.52; ;0;0.0;0.0; ;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;2.5;0.0; ;4;9;15;0;15;0;0;0; ;3.414;10.24;4.2674;0.0;18;30;0
1;AB;2021;106;25;0;ZEN;C00036;A;2.5;3.5;0.8229;7.41;1.646;9.88;2.5607;7.68; ;0;0.0;0.0; ;0;0.0;0.0;S;21;0.4;8.4; ;0;0.0;0.0;0.0;0.0;35.21;10.0;3.52; ;0;0.0;0.0; ;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;2.5;0.0; ;4;9;15;0;15;0;0;0; ;3.414;10.24;4.2674;0.0;18;30;0
1;AB;2021;107;25;0;ZEN;C00036;A;2.5;3.5;0.8229;7.41;1.646;9.88;2.5607;7.68; ;0;0.0;0.0; ;0;0.0;0.0;S;23;0.4;9.2; ;0;0.0;0.0;0.0;0.0;42.03;10.0;4.2; ;0;0.0;0.0; ;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;2.5;0.0; ;4;9;15;0;15;0;0;0; ;3.414;17.07;4.2674;0.0;18;30;0
1;AB;2021;108;25;0;ZEN;C00036;A;2.5;3.5;0.8229;7.41;1.646;9.88;2.5607;7.68; ;0;0.0;0.0; ;0;0.0;0.0;S;23;0.4;9.2; ;0;0.0;0.0;0.0;0.0;42.03;10.0;4.2; ;0;0.0;0.0; ;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;2.5;0.0; ;4;9;15;0;15;0;0;0; ;3.414;17.07;4.2674;0.0;18;30;0
1;AB;2021;109;25;0;ZEN;C00036;A;2.5;3.5;0.8229;7.41;1.646;9.88;2.5607;7.68; ;0;0.0;0.0; ;0;0.0;0.0;S;24;0.4;9.6; ;0;0.0;0.0;0.0;0.0;45.45;10.0;4.54; ;0;0.0;0.0; ;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;2.5;0.0; ;4;9;15;0;15;0;0;0; ;3.414;20.48;4.2674;0.0;18;30;0
1;AB;2021;110;25;0;ZEN;C00036;A;2.5;3.5;0.8229;7.41;1.646;9.88;2.5607;7.68; ;0;0.0;0.0; ;0;0.0;0.0;S;22;0.4;8.8; ;0;0.0;0.0;0.0;0.0;38.62;10.0;3.86; ;0;0.0;0.0; ;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;2.5;0.0; ;4;9;15;0;15;0;0;0; ;3.414;13.66;4.2674;0.0;18;30;0
1;AB;2021;111;25;0;ZEN;C00036;A;2.5;3.5;0.8229;7.41;1.646;9.88;2.5607;7.68; ;0;0.0;0.0; ;0;0.0;0.0;S;23;0.4;9.2; ;0;0.0;0.0;0.0;0.0;42.03;10.0;4.2; ;0;0.0;0.0; ;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;2.5;0.0; ;4;9;15;0;15;0;0;0; ;3.414;17.07;4.2674;0.0;18;30;0
1;AB;2021;112;25;0;ZEN;C00036;A;2.5;3.5;0.8229;7.41;1.646;9.88;2.5607;2.56; ;0;0.0;0.0; ;0;0.0;0.0;S;16;0.4;6.4; ;0;0.0;0.0;0.0;0.0;19.84;10.0;1.98; ;0;0.0;0.0; ;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;2.5;0.0; ;4;9;15;0;15;0;0;0; ;3.414;0.0;4.2674;0.0;18;30;0
1;AB;2021;113;25;0;ZEN;C00036;A;2.5;3.5;0.8229;7.41;1.646;9.88;2.5607;7.68; ;0;0.0;0.0; ;0;0.0;0.0;S;23;0.4;9.2; ;0;0.0;0.0;0.0;0.0;42.03;10.0;4.2; ;0;0.0;0.0; ;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;2.5;0.0; ;4;9;15;0;15;0;0;0; ;3.414;17.07;4.2674;0.0;18;30;0
1;AB;2021;114;25;0;ZEN;C00036;A;2.5;3.5;0.8229;7.41;1.646;9.88;2.5607;7.68; ;0;0.0;0.0; ;0;0.0;0.0;S;21;0.4;8.4; ;0;0.0;0.0;0.0;0.0;35.21;10.0;3.52; ;0;0.0;0.0; ;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;2.5;0.0; ;4;9;15;0;15;0;0;0; ;3.414;10.24;4.2674;0.0;18;30;0
1;AB;2021;115;25;0;ZEN;C00036;A;2.5;3.5;0.8229;7.41;1.646;9.88;2.5607;7.68; ;0;0.0;0.0; ;0;0.0;0.0;S;20;0.4;8.0; ;0;0.0;0.0;0.0;0.0;31.79;10.0;3.18; ;0;0.0;0.0; ;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;2.5;0.0; ;4;9;15;0;15;0;0;0; ;3.414;6.83;4.2674;0.0;18;30;0
1;AB;2021;116;25;0;ZEN;C00036;A;2.5;3.5;0.8229;7.41;1.646;9.88;2.5607;7.68; ;0;0.0;0.0; ;0;0.0;0.0;S;21;0.4;8.4; ;0;0.0;0.0;0.0;0.0;35.21;10.0;3.52; ;0;0.0;0.0; ;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;2.5;0.0; ;4;9;15;0;15;0;0;0; ;3.414;10.24;4.2674;0.0;18;30;0
1;AB;2022;171;25;0;ZEN;C00036;A;2.5;3.5;0.8229;7.41;1.646;9.88;2.5607;7.68; ;0;0.0;0.0; ;0;0.0;0.0;S;22;0.4;8.8; ;0;0.0;0.0;0.0;0.0;38.62;10.0;3.86; ;0;0.0;0.0; ;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;2.5;0.0; ;4;9;15;0;15;0;0;0; ;3.414;13.66;4.2674;0.0;18;30;0
1;AB;2022;172;25;0;ZEN;C00036;A;2.5;3.5;0.8229;7.41;1.646;9.88;2.5607;7.68; ;0;0.0;0.0; ;0;0.0;0.0;S;20;0.4;8.0; ;0;0.0;0.0;0.0;0.0;31.79;10.0;3.18; ;0;0.0;0.0; ;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;2.5;0.0; ;4;9;15;0;15;0;0;0; ;3.414;6.83;4.2674;0.0;18;30;0
1;AB;2022;173;25;0;ZEN;C00036;A;2.5;3.5;0.8229;7.41;1.646;9.88;2.5607;7.68; ;0;0.0;0.0; ;0;0.0;0.0;S;24;0.4;9.6; ;0;0.0;0.0;0.0;0.0;45.45;10.0;4.54; ;0;0.0;0.0; ;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;2.5;0.0; ;4;9;15;0;15;0;0;0; ;3.414;20.48;4.2674;0.0;18;30;0
1;AB;2022;174;25;0;ZEN;C00036;A;2.5;3.5;0.8229;7.41;1.646;9.88;2.5607;7.68; ;0;0.0;0.0; ;0;0.0;0.0;S;20;0.4;8.0; ;0;0.0;0.0;0.0;0.0;31.79;10.0;3.18; ;0;0.0;0.0; ;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;2.5;0.0; ;4;9;15;0;15;0;0;0; ;3.414;6.83;4.2674;0.0;18;30;0
1;AB;2022;175;25;0;ZEN;C00036;A;2.5;3.5;0.8229;7.41;1.646;9.88;2.5607;7.68; ;0;0.0;0.0; ;0;0.0;0.0;S;23;0.4;9.2; ;0;0.0;0.0;0.0;0.0;42.03;10.0;4.2; ;0;0.0;0.0; ;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;2.5;0.0; ;4;9;15;0;15;0;0;0; ;3.414;17.07;4.2674;0.0;18;30;0
1;AB;2022;176;25;0;ZEN;C00036;A;2.5;3.5;0.8229;7.41;1.646;9.88;2.5607;7.68; ;0;0.0;0.0; ;0;0.0;0.0;S;25;0.4;10.0; ;0;0.0;0.0;0.0;0.0;48.86;10.0;4.89; ;0;0.0;0.0; ;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;2.5;0.0; ;4;9;15;0;15;0;0;0; ;3.414;23.9;4.2674;0.0;18;30;0
1;AB;2022;177;25;0;ZEN;C00036;A;2.5;3.5;0.8229;7.41;1.646;9.88;2.5607;7.68; ;0;0.0;0.0; ;0;0.0;0.0;S;25;0.4;10.0; ;0;0.0;0.0;0.0;0.0;48.86;10.0;4.89; ;0;0.0;0.0; ;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;2.5;0.0; ;4;9;15;0;15;0;0;0; ;3.414;23.9;4.2674;0.0;18;30;0
1;AB;2022;178;25;0;ZEN;C00036;A;2.5;3.5;0.8229;7.41;1.646;9.88;2.5607;7.68; ;0;0.0;0.0; ;0;0.0;0.0;S;18;0.4;7.2; ;0;0.0;0.0;0.0;0.0;24.96;10.0;2.5; ;0;0.0;0.0; ;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;2.5;0.0; ;4;9;15;0;15;0;0;0; ;3.414;0.0;4.2674;0.0;18;30;0
1;AB;2022;179;25;0;ZEN;C00036;A;2.5;3.5;0.8229;7.41;1.646;9.88;2.5607;7.68; ;0;0.0;0.0; ;0;0.0;0.0;S;22;0.4;8.8; ;0;0.0;0.0;0.0;0.0;38.62;10.0;3.86; ;0;0.0;0.0; ;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;2.5;0.0; ;4;9;15;0;15;0;0;0; ;3.414;13.66;4.2674;0.0;18;30;0
1;AB;2022;180;25;0;ZEN;C00036;A;2.5;3.5;0.8229;7.41;1.646;9.88;2.5607;7.68; ;0;0.0;0.0; ;0;0.0;0.0;S;24;0.4;9.6; ;0;0.0;0.0;0.0;0.0;45.45;10.0;4.54; ;0;0.0;0.0; ;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;2.5;0.0; ;4;9;15;0;15;0;0;0; ;3.414;20.48;4.2674;0.0;18;30;0
1;AB;2022;181;25;0;ZEN;C00036;A;2.5;3.5;0.8229;7.41;1.646;9.88;2.5607;7.68; ;0;0.0;0.0; ;0;0.0;0.0;S;23;0.4;9.2; ;0;0.0;0.0;0.0;0.0;42.03;10.0;4.2; ;0;0.0;0.0; ;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;2.5;0.0; ;4;9;15;0;15;0;0;0; ;3.414;17.07;4.2674;0.0;18;30;0
1;AB;2022;182;25;0;ZEN;C00036;A;2.5;3.5;0.8229;7.41;1.646;9.88;2.5607;7.68; ;0;0.0;0.0; ;0;0.0;0.0;S;22;0.4;8.8; ;0;0.0;0.0;0.0;0.0;38.62;10.0;3.86; ;0;0.0;0.0; ;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;2.5;0.0; ;4;9;15;0;15;0;0;0; ;3.414;13.66;4.2674;0.0;18;30;0
1;AB;2023;238;25;0;ZEN;C00036;A;2.5;3.5;0.8229;7.41;1.646;9.88;2.5607;7.68; ;0;0.0;0.0; ;0;0.0;0.0;S;23;0.4;9.2; ;0;0.0;0.0;0.0;0.0;42.03;10.0;4.2; ;0;0.0;0.0; ;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;2.5;0.0; ;4;9;15;0;15;0;0;0; ;3.414;17.07;4.2674;0.0;18;30;0
1;AB;2023;239;25;0;ZEN;C00036;A;2.5;3.5;0.8229;7.41;1.646;9.88;2.5607;7.68; ;0;0.0;0.0; ;0;0.0;0.0;S;20;0.4;8.0; ;0;0.0;0.0;0.0;0.0;31.79;10.0;3.18; ;0;0.0;0.0; ;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;2.5;0.0; ;4;9;15;0;15;0;0;0; ;3.414;6.83;4.2674;0.0;18;30;0
1;AB;2023;240;25;0;ZEN;C00036;A;2.5;3.5;0.8229;7.41;1.646;9.88;2.5607;7.68; ;0;0.0;0.0; ;0;0.0;0.0;S;23;0.4;9.2; ;0;0.0;0.0;0.0;0.0;42.03;10.0;4.2; ;0;0.0;0.0; ;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;2.5;0.0; ;4;9;15;0;15;0;0;0; ;3.414;17.07;4.2674;0.0;18;30;0
1;AB;2023;241;25;0;ZEN;C00036;A;2.5;3.5;0.8229;7.41;1.646;9.88;2.5607;7.68; ;0;0.0;0.0; ;0;0.0;0.0;S;21;0.4;8.4; ;0;0.0;0.0;0.0;0.0;35.21;10.0;3.52; ;0;0.0;0.0; ;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;2.5;0.0; ;4;9;15;0;15;0;0;0; ;3.414;10.24;4.2674;0.0;18;30;0
1;AB;2023;242;25;0;ZEN;C00036;A;2.5;3.5;0.8229;7.41;1.646;9.88;2.5607;7.68; ;0;0.0;0.0; ;0;0.0;0.0;S;23;0.4;9.2; ;0;0.0;0.0;0.0;0.0;42.03;10.0;4.2; ;0;0.0;0.0; ;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;2.5;0.0; ;4;9;15;0;15;0;0;0; ;3.414;17.07;4.2674;0.0;18;30;0
1;AB;2023;243;25;0;ZEN;C00036;A;2.5;3.5;0.8229;7.41;1.646;9.88;2.5607;7.68; ;0;0.0;0.0; ;0;0.0;0.0;S;23;0.4;9.2; ;0;0.0;0.0;0.0;0.0;42.03;10.0;4.2; ;0;0.0;0.0; ;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;2.5;0.0; ;4;9;15;0;15;0;0;0; ;3.414;17.07;4.2674;0.0;18;30;0
1;AB;2023;244;25;0;ZEN;C00036;A;2.5;3.5;0.8229;7.41;1.646;9.88;2.5607;7.68; ;0;0.0;0.0; ;0;0.0;0.0;S;24;0.4;9.6; ;0;0.0;0.0;0.0;0.0;45.45;10.0;4.54; ;0;0.0;0.0; ;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;2.5;0.0; ;4;9;15;0;15;0;0;0; ;3.414;20.48;4.2674;0.0;18;30;0
1;AB;2023;245;25;0;ZEN;C00036;A;2.5;3.5;0.8229;7.41;1.646;9.88;2.5607;5.12; ;0;0.0;0.0; ;0;0.0;0.0;S;17;0.4;6.8; ;0;0.0;0.0;0.0;0.0;22.4;10.0;2.24; ;0;0.0;0.0; ;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;2.5;0.0; ;4;9;15;0;15;0;0;0; ;3.414;0.0;4.2674;0.0;18;30;0
1;AB;2023;246;25;0;ZEN;C00036;A;2.5;3.5;0.8229;7.41;1.646;9.88;2.5607;7.68; ;0;0.0;0.0; ;0;0.0;0.0;S;25;0.4;10.0; ;0;0.0;0.0;0.0;0.0;48.86;10.0;4.89; ;0;0.0;0.0; ;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;2.5;0.0; ;4;9;15;0;15;0;0;0; ;3.414;23.9;4.2674;0.0;18;30;0
1;AB;2023;247;25;0;ZEN;C00036;A;2.5;3.5;0.8229;7.41;1.646;9.88;2.5607;7.68; ;0;0.0;0.0; ;0;0.0;0.0;S;20;0.4;8.0; ;0;0.0;0.0;0.0;0.0;31.79;10.0;3.18; ;0;0.0;0.0; ;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;2.5;0.0; ;4;9;15;0;15;0;0;0; ;3.414;6.83;4.2674;0.0;18;30;0
1;AB;2023;248;25;0;ZEN;C00036;A;2.5;3.5;0.8229;7.41;1.646;9.88;2.5607;7.68; ;0;0.0;0.0; ;0;0.0;0.0;S;20;0.4;8.0; ;0;0.0;0.0;0.0;0.0;31.79;10.0;3.18; ;0;0.0;0.0; ;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;2.5;0.0; ;4;9;15;0;15;0;0;0; ;3.414;6.83;4.2674;0.0;18;30;0
